"year","common_name","count"
2023,"Song Sparrow",3
2023,"Tufted Titmouse",7
2023,"White-breasted Nuthatch",1
2023,"American Crow",19
2023,"American Goldfinch",3
2023,"American Robin",9
2023,"Blue-gray Gnatcatcher",3
2023,"Brown Thrasher",2
2023,"Brown-headed Cowbird",5
2023,"Canada Goose",77
2023,"Carolina Chickadee",4
2023,"Carolina Wren",10
2023,"Chipping Sparrow",8
2023,"Downy Woodpecker",5
2023,"Eastern Bluebird",4
2023,"Eastern Phoebe",1
2023,"Eastern Towhee",10
2023,"European Starling",1
2023,"House Finch",7
2023,"House Sparrow",2
2023,"Killdeer",5
2023,"Mourning Dove",5
2023,"Northern Cardinal",14
2023,"Northern Mockingbird",8
2023,"Pine Warbler",3
2023,"Red-winged Blackbird",2
2023,"Tufted Titmouse",2
2023,"American Crow",10
2023,"American Goldfinch",5
2023,"American Robin",8
2023,"Blue Jay",3
2023,"Blue-gray Gnatcatcher",11
2023,"Brown-headed Cowbird",7
2023,"Brown-headed Nuthatch",3
2023,"Carolina Chickadee",5
2023,"Carolina Wren",25
2023,"Chipping Sparrow",26
2023,"Downy Woodpecker",6
2023,"Eastern Bluebird",5
2023,"Eastern Phoebe",2
2023,"Eastern Towhee",7
2023,"House Finch",7
2023,"House Sparrow",2
2023,"Killdeer",1
2023,"Mourning Dove",10
2023,"Northern Cardinal",23
2023,"Northern Mockingbird",2
2023,"Pileated Woodpecker",2
2023,"Pine Warbler",3
2023,"Red-bellied Woodpecker",2
2023,"Red-shouldered Hawk",1
2023,"Red-winged Blackbird",2
2023,"Song Sparrow",1
2023,"Tufted Titmouse",9
2023,"American Crow",14
2023,"American Goldfinch",4
2023,"American Robin",8
2023,"Blue Jay",4
2023,"Blue-gray Gnatcatcher",5
2023,"Brown Thrasher",1
2023,"Brown-headed Cowbird",3
2023,"Brown-headed Nuthatch",3
2023,"Canada Goose",22
2023,"Carolina Chickadee",2
2023,"Carolina Wren",14
2023,"Chipping Sparrow",16
2023,"Common Grackle",1
2023,"Downy Woodpecker",1
2023,"Eastern Bluebird",8
2023,"Eastern Phoebe",1
2023,"Eastern Towhee",9
2023,"Fish Crow",4
2023,"House Finch",15
2023,"Killdeer",2
2023,"Mourning Dove",13
2023,"Northern Cardinal",38
2023,"Northern Mockingbird",12
2023,"Pine Warbler",3
2023,"Red-bellied Woodpecker",6
2023,"Red-shouldered Hawk",4
2023,"Tufted Titmouse",12
2023,"White-breasted Nuthatch",2
2023,"American Crow",39
2023,"American Goldfinch",3
2023,"Blue Jay",1
2023,"Blue-gray Gnatcatcher",8
2023,"Brown-headed Cowbird",5
2023,"Canada Goose",4
2023,"Carolina Chickadee",4
2023,"Carolina Wren",10
2023,"Chipping Sparrow",11
2023,"Common Grackle",1
2023,"Common Yellowthroat",1
2023,"Downy Woodpecker",4
2023,"Eastern Bluebird",18
2023,"Eastern Meadowlark",10
2023,"Eastern Phoebe",5
2023,"Eastern Towhee",1
2023,"European Starling",11
2023,"Field Sparrow",4
2023,"Great Blue Heron",2
2023,"House Finch",2
2023,"Mourning Dove",18
2023,"Northern Cardinal",9
2023,"Northern Mockingbird",8
2023,"Red-bellied Woodpecker",4
2023,"Red-shouldered Hawk",2
2023,"Red-winged Blackbird",3
2023,"Tufted Titmouse",12
2023,"White-breasted Nuthatch",1
2023,"American Crow",17
2023,"Blue Jay",3
2023,"Brown Thrasher",1
2023,"Brown-headed Cowbird",1
2023,"Brown-headed Nuthatch",1
2023,"Carolina Chickadee",1
2023,"Carolina Wren",12
2023,"Chipping Sparrow",3
2023,"Eastern Bluebird",5
2023,"Eastern Phoebe",1
2023,"European Starling",1
2023,"Mourning Dove",9
2023,"Northern Cardinal",7
2023,"Northern Mockingbird",3
2023,"Pine Warbler",1
2023,"Red-bellied Woodpecker",3
2023,"Tufted Titmouse",7
2023,"American Crow",37
2023,"American Goldfinch",5
2023,"American Robin",1
2023,"Blue Jay",3
2023,"Blue-gray Gnatcatcher",4
2023,"Brown Thrasher",1
2023,"Brown-headed Nuthatch",1
2023,"Carolina Chickadee",4
2023,"Carolina Wren",19
2023,"Chipping Sparrow",15
2023,"Downy Woodpecker",1
2023,"Eastern Bluebird",11
2023,"Eastern Meadowlark",2
2023,"Eastern Phoebe",4
2023,"Eastern Towhee",4
2023,"European Starling",6
2023,"Gray Catbird",2
2023,"House Sparrow",2
2023,"Mourning Dove",9
2023,"Northern Cardinal",19
2023,"Northern Mockingbird",6
2023,"Pileated Woodpecker",1
2023,"Pine Warbler",2
2023,"Red-bellied Woodpecker",7
2023,"Red-shouldered Hawk",2
2023,"Tufted Titmouse",9
2023,"American Crow",18
2023,"American Goldfinch",1
2023,"American Robin",1
2023,"Blue Jay",7
2023,"Blue-gray Gnatcatcher",8
2023,"Brown-headed Cowbird",3
2023,"Brown-headed Nuthatch",3
2023,"Canada Goose",2
2023,"Carolina Chickadee",13
2023,"Carolina Wren",9
2023,"Chipping Sparrow",8
2023,"Common Grackle",2
2023,"Downy Woodpecker",2
2023,"Eastern Bluebird",5
2023,"Eastern Phoebe",2
2023,"Eastern Towhee",3
2023,"Fish Crow",3
2023,"Gray Catbird",2
2023,"House Finch",7
2023,"Mourning Dove",6
2023,"Northern Cardinal",27
2023,"Northern Mockingbird",5
2023,"Pine Warbler",8
2023,"Red-bellied Woodpecker",7
2023,"Red-shouldered Hawk",2
2023,"Tufted Titmouse",18
2023,"White-breasted Nuthatch",4
2023,"American Crow",33
2023,"American Goldfinch",1
2023,"American Robin",1
2023,"Blue Jay",3
2023,"Blue-gray Gnatcatcher",2
2023,"Brown Thrasher",7
2023,"Brown-headed Cowbird",5
2023,"Canada Goose",2
2023,"Carolina Chickadee",7
2023,"Carolina Wren",19
2023,"Chipping Sparrow",21
2023,"Common Grackle",13
2023,"Common Yellowthroat",3
2023,"Downy Woodpecker",1
2023,"Eastern Bluebird",15
2023,"Eastern Meadowlark",3
2023,"Eastern Phoebe",2
2023,"Eastern Towhee",2
2023,"European Starling",6
2023,"Field Sparrow",2
2023,"Fish Crow",3
2023,"House Finch",3
2023,"Killdeer",3
2023,"Mourning Dove",49
2023,"Northern Cardinal",22
2023,"Northern Mockingbird",16
2023,"Pileated Woodpecker",1
2023,"Pine Warbler",8
2023,"Red-bellied Woodpecker",10
2023,"Red-shouldered Hawk",1
2023,"Red-winged Blackbird",4
2023,"Tufted Titmouse",12
2023,"Turkey Vulture",1
2023,"White-breasted Nuthatch",3
2023,"American Crow",13
2023,"American Goldfinch",4
2023,"American Robin",8
2023,"Blue Jay",4
2023,"Blue-gray Gnatcatcher",2
2023,"Brown Thrasher",1
2023,"Brown-headed Cowbird",2
2023,"Brown-headed Nuthatch",7
2023,"Carolina Chickadee",7
2023,"Carolina Wren",20
2023,"Chipping Sparrow",13
2023,"Eastern Bluebird",4
2023,"Eastern Meadowlark",1
2023,"Eastern Phoebe",2
2023,"Eastern Towhee",4
2023,"European Starling",4
2023,"Gray Catbird",3
2023,"House Finch",9
2023,"Mourning Dove",2
2023,"Northern Cardinal",27
2023,"Northern Mockingbird",2
2023,"Pine Warbler",6
2023,"Red-bellied Woodpecker",2
2023,"Song Sparrow",3
2023,"Tufted Titmouse",13
2023,"Turkey Vulture",4
2023,"White-breasted Nuthatch",2
2023,"American Crow",23
2023,"American Goldfinch",1
2023,"American Robin",2
2023,"Blue-gray Gnatcatcher",10
2023,"Brown Thrasher",2
2023,"Brown-headed Cowbird",2
2023,"Carolina Chickadee",2
2023,"Carolina Wren",18
2023,"Chipping Sparrow",15
2023,"Common Grackle",1
2023,"Common Yellowthroat",3
2023,"Downy Woodpecker",2
2023,"Eastern Bluebird",12
2023,"Eastern Meadowlark",2
2023,"Eastern Phoebe",2
2023,"Eastern Towhee",3
2023,"Field Sparrow",3
2023,"Fish Crow",4
2023,"Gray Catbird",1
2023,"Great Blue Heron",1
2023,"House Finch",3
2023,"Mourning Dove",25
2023,"Northern Bobwhite",1
2023,"Northern Cardinal",29
2023,"Northern Mockingbird",3
2023,"Pine Warbler",5
2023,"Red-bellied Woodpecker",6
2023,"Red-shouldered Hawk",1
2023,"Red-winged Blackbird",1
2023,"Song Sparrow",1
2023,"Tufted Titmouse",11
2023,"White-breasted Nuthatch",1
2023,"American Crow",16
2023,"American Goldfinch",1
2023,"Brown-headed Cowbird",1
2023,"Carolina Chickadee",1
2023,"Carolina Wren",12
2023,"Chipping Sparrow",3
2023,"Common Yellowthroat",1
2023,"Eastern Bluebird",6
2023,"Eastern Phoebe",1
2023,"Mourning Dove",2
2023,"Northern Cardinal",5
2023,"Northern Mockingbird",1
2023,"Pine Warbler",1
2023,"Red-bellied Woodpecker",3
2023,"Tufted Titmouse",4
2023,"White-breasted Nuthatch",2
2023,"American Crow",15
2023,"Blue Jay",4
2023,"Blue-gray Gnatcatcher",9
2023,"Brown Thrasher",1
2023,"Brown-headed Cowbird",4
2023,"Carolina Chickadee",7
2023,"Carolina Wren",17
2023,"Chipping Sparrow",12
2023,"Common Grackle",1
2023,"Downy Woodpecker",3
2023,"Eastern Bluebird",5
2023,"Eastern Phoebe",1
2023,"Eastern Towhee",1
2023,"Fish Crow",1
2023,"Mourning Dove",6
2023,"Northern Cardinal",20
2023,"Northern Mockingbird",3
2023,"Pileated Woodpecker",1
2023,"Pine Warbler",6
2023,"Red-bellied Woodpecker",4
2023,"Tufted Titmouse",18
2023,"White-breasted Nuthatch",1
2023,"American Crow",29
2023,"American Goldfinch",4
2023,"American Robin",1
2023,"Blue-gray Gnatcatcher",10
2023,"Brown-headed Cowbird",2
2023,"Brown-headed Nuthatch",3
2023,"Carolina Chickadee",9
2023,"Carolina Wren",23
2023,"Chipping Sparrow",19
2023,"Common Yellowthroat",1
2023,"Downy Woodpecker",5
2023,"Eastern Bluebird",10
2023,"Eastern Meadowlark",4
2023,"Eastern Phoebe",2
2023,"Eastern Towhee",2
2023,"European Starling",11
2023,"Fish Crow",3
2023,"House Finch",4
2023,"Mourning Dove",15
2023,"Northern Cardinal",30
2023,"Northern Mockingbird",7
2023,"Pine Warbler",3
2023,"Red-bellied Woodpecker",8
2023,"Red-shouldered Hawk",2
2023,"Red-winged Blackbird",2
2023,"Tufted Titmouse",8
2023,"White-breasted Nuthatch",2
2023,"American Crow",32
2023,"American Goldfinch",4
2023,"American Robin",3
2023,"Blue Jay",8
2023,"Blue-gray Gnatcatcher",14
2023,"Brown Thrasher",1
2023,"Brown-headed Cowbird",6
2023,"Brown-headed Nuthatch",5
2023,"Carolina Chickadee",15
2023,"Carolina Wren",14
2023,"Chipping Sparrow",20
2023,"Common Grackle",3
2023,"Downy Woodpecker",2
2023,"Eastern Bluebird",13
2023,"Eastern Meadowlark",2
2023,"Eastern Phoebe",3
2023,"Eastern Towhee",7
2023,"European Starling",2
2023,"Great Blue Heron",1
2023,"House Finch",1
2023,"Killdeer",5
2023,"Mourning Dove",13
2023,"Northern Cardinal",21
2023,"Northern Mockingbird",6
2023,"Pine Warbler",9
2023,"Red-bellied Woodpecker",7
2023,"Red-shouldered Hawk",5
2023,"Red-winged Blackbird",1
2023,"Tufted Titmouse",17
2023,"White-breasted Nuthatch",6
2023,"American Crow",2
2023,"Blue Jay",2
2023,"Brown Thrasher",1
2023,"Carolina Chickadee",7
2023,"Carolina Wren",20
2023,"Chipping Sparrow",9
2023,"Downy Woodpecker",2
2023,"Eastern Bluebird",4
2023,"Eastern Meadowlark",2
2023,"Eastern Phoebe",1
2023,"Eastern Towhee",7
2023,"Fish Crow",3
2023,"Gray Catbird",4
2023,"Great Blue Heron",1
2023,"House Finch",8
2023,"Mourning Dove",4
2023,"Northern Cardinal",28
2023,"Northern Mockingbird",2
2023,"Pine Warbler",4
2023,"Red-bellied Woodpecker",6
2023,"Song Sparrow",1
2023,"Tufted Titmouse",21
2024,"American Crow",14
2024,"American Goldfinch",4
2024,"American Robin",1
2024,"Blue Jay",1
2024,"Blue-gray Gnatcatcher",5
2024,"Brown Thrasher",2
2024,"Brown-headed Cowbird",1
2024,"Brown-headed Nuthatch",1
2024,"Carolina Chickadee",7
2024,"Carolina Wren",9
2024,"Chipping Sparrow",11
2024,"Common Yellowthroat",1
2024,"Downy Woodpecker",7
2024,"Eastern Bluebird",3
2024,"Eastern Towhee",2
2024,"Fish Crow",5
2024,"Mourning Dove",6
2024,"Northern Cardinal",22
2024,"Northern Mockingbird",1
2024,"Pileated Woodpecker",2
2024,"Pine Warbler",8
2024,"Red-bellied Woodpecker",7
2024,"Red-shouldered Hawk",2
2024,"Tufted Titmouse",16
2024,"Turkey Vulture",9
2024,"White-breasted Nuthatch",2
2024,"American Crow",14
2024,"American Goldfinch",3
2024,"Blue Jay",2
2024,"Blue-gray Gnatcatcher",8
2024,"Brown Thrasher",3
2024,"Brown-headed Cowbird",7
2024,"Brown-headed Nuthatch",3
2024,"Carolina Chickadee",3
2024,"Carolina Wren",12
2024,"Chipping Sparrow",8
2024,"Common Grackle",7
2024,"Common Yellowthroat",1
2024,"Downy Woodpecker",2
2024,"Eastern Bluebird",2
2024,"Eastern Phoebe",1
2024,"Eastern Towhee",3
2024,"Fish Crow",1
2024,"Great Blue Heron",4
2024,"Mourning Dove",7
2024,"Northern Cardinal",15
2024,"Northern Mockingbird",1
2024,"Pine Warbler",10
2024,"Red-bellied Woodpecker",2
2024,"Red-shouldered Hawk",1
2024,"Tufted Titmouse",21
2024,"White-breasted Nuthatch",2
2024,"American Crow",1
2024,"American Robin",4
2024,"Blue Jay",3
2024,"Blue-gray Gnatcatcher",3
2024,"Brown-headed Cowbird",4
2024,"Canada Goose",25
2024,"Carolina Wren",9
2024,"Chipping Sparrow",6
2024,"Eastern Bluebird",9
2024,"Eastern Meadowlark",1
2024,"Eastern Phoebe",3
2024,"Eastern Towhee",1
2024,"European Starling",12
2024,"Fish Crow",1
2024,"Killdeer",2
2024,"Mourning Dove",7
2024,"Northern Bobwhite",2
2024,"Northern Cardinal",7
2024,"Northern Mockingbird",6
2024,"Pine Warbler",10
2024,"Red-bellied Woodpecker",2
2024,"Tufted Titmouse",5
2024,"Turkey Vulture",2
2024,"American Crow",13
2024,"American Goldfinch",2
2024,"American Robin",1
2024,"Blue Jay",3
2024,"Blue-gray Gnatcatcher",10
2024,"Brown Thrasher",1
2024,"Brown-headed Cowbird",2
2024,"Brown-headed Nuthatch",5
2024,"Carolina Chickadee",7
2024,"Carolina Wren",14
2024,"Chipping Sparrow",4
2024,"Downy Woodpecker",3
2024,"Eastern Bluebird",5
2024,"Eastern Meadowlark",2
2024,"Eastern Phoebe",3
2024,"Eastern Towhee",3
2024,"European Starling",1
2024,"Fish Crow",1
2024,"Mourning Dove",9
2024,"Northern Cardinal",13
2024,"Northern Mockingbird",2
2024,"Pine Warbler",8
2024,"Red-bellied Woodpecker",1
2024,"Red-shouldered Hawk",2
2024,"Tufted Titmouse",10
2024,"American Crow",33
2024,"American Goldfinch",3
2024,"American Robin",1
2024,"Blue Jay",1
2024,"Blue-gray Gnatcatcher",2
2024,"Brown Thrasher",1
2024,"Brown-headed Cowbird",3
2024,"Canada Goose",1
2024,"Carolina Wren",24
2024,"Chipping Sparrow",10
2024,"Common Grackle",5
2024,"Common Yellowthroat",2
2024,"Eastern Bluebird",16
2024,"Eastern Meadowlark",9
2024,"Eastern Phoebe",3
2024,"Eastern Towhee",3
2024,"Field Sparrow",1
2024,"Fish Crow",3
2024,"Killdeer",5
2024,"Mourning Dove",8
2024,"Northern Cardinal",28
2024,"Northern Mockingbird",8
2024,"Pine Warbler",2
2024,"Red-bellied Woodpecker",4
2024,"Red-shouldered Hawk",1
2024,"Red-winged Blackbird",6
2024,"Tufted Titmouse",12
2024,"Turkey Vulture",1
2024,"American Crow",30
2024,"American Goldfinch",2
2024,"American Robin",1
2024,"Blue Jay",3
2024,"Blue-gray Gnatcatcher",12
2024,"Brown-headed Cowbird",1
2024,"Canada Goose",2
2024,"Carolina Chickadee",4
2024,"Carolina Wren",24
2024,"Chipping Sparrow",12
2024,"Common Grackle",2
2024,"Common Yellowthroat",3
2024,"Downy Woodpecker",1
2024,"Eastern Bluebird",7
2024,"Eastern Meadowlark",3
2024,"Eastern Phoebe",4
2024,"Eastern Towhee",2
2024,"European Starling",1
2024,"Field Sparrow",1
2024,"House Finch",1
2024,"Mourning Dove",29
2024,"Northern Cardinal",28
2024,"Northern Mockingbird",4
2024,"Pine Warbler",3
2024,"Red-bellied Woodpecker",6
2024,"Red-winged Blackbird",4
2024,"Tufted Titmouse",13
2024,"White-breasted Nuthatch",2
2024,"American Crow",17
2024,"American Goldfinch",12
2024,"Blue Jay",4
2024,"Blue-gray Gnatcatcher",4
2024,"Brown Thrasher",1
2024,"Brown-headed Cowbird",1
2024,"Carolina Chickadee",5
2024,"Carolina Wren",18
2024,"Chipping Sparrow",5
2024,"Common Grackle",1
2024,"Common Yellowthroat",3
2024,"Downy Woodpecker",5
2024,"Eastern Bluebird",1
2024,"Eastern Meadowlark",4
2024,"Eastern Phoebe",1
2024,"Eastern Towhee",5
2024,"House Finch",1
2024,"Mourning Dove",23
2024,"Northern Bobwhite",1
2024,"Northern Cardinal",32
2024,"Northern Mockingbird",11
2024,"Pine Warbler",6
2024,"Red-bellied Woodpecker",7
2024,"Red-shouldered Hawk",3
2024,"Tufted Titmouse",8
2024,"White-breasted Nuthatch",2
2024,"American Crow",28
2024,"American Goldfinch",9
2024,"Blue Jay",4
2024,"Blue-gray Gnatcatcher",6
2024,"Brown-headed Cowbird",3
2024,"Brown-headed Nuthatch",2
2024,"Carolina Chickadee",3
2024,"Carolina Wren",21
2024,"Chipping Sparrow",9
2024,"Common Grackle",3
2024,"Downy Woodpecker",1
2024,"Eastern Bluebird",14
2024,"Eastern Meadowlark",5
2024,"Eastern Phoebe",6
2024,"Fish Crow",1
2024,"Killdeer",6
2024,"Mourning Dove",31
2024,"Northern Cardinal",15
2024,"Northern Mockingbird",10
2024,"Pileated Woodpecker",1
2024,"Pine Warbler",13
2024,"Red-bellied Woodpecker",5
2024,"Red-shouldered Hawk",3
2024,"Tufted Titmouse",27
2024,"Turkey Vulture",5
2024,"White-breasted Nuthatch",5
2024,"American Crow",17
2024,"American Goldfinch",10
2024,"American Robin",6
2024,"Blue Jay",4
2024,"Blue-gray Gnatcatcher",16
2024,"Brown Thrasher",4
2024,"Brown-headed Nuthatch",3
2024,"Carolina Chickadee",8
2024,"Carolina Wren",25
2024,"Chipping Sparrow",15
2024,"Common Grackle",2
2024,"Common Yellowthroat",1
2024,"Downy Woodpecker",7
2024,"Eastern Bluebird",8
2024,"Eastern Phoebe",1
2024,"Eastern Towhee",2
2024,"Fish Crow",1
2024,"House Finch",2
2024,"Mourning Dove",5
2024,"Northern Bobwhite",1
2024,"Northern Cardinal",23
2024,"Northern Mockingbird",4
2024,"Pileated Woodpecker",1
2024,"Pine Warbler",11
2024,"Red-bellied Woodpecker",5
2024,"Red-shouldered Hawk",1
2024,"Tufted Titmouse",13
2024,"White-breasted Nuthatch",4
2024,"American Crow",39
2024,"American Goldfinch",3
2024,"American Robin",8
2024,"Blue Jay",10
2024,"Blue-gray Gnatcatcher",7
2024,"Brown Thrasher",1
2024,"Brown-headed Cowbird",2
2024,"Brown-headed Nuthatch",6
2024,"Carolina Chickadee",6
2024,"Carolina Wren",17
2024,"Chipping Sparrow",11
2024,"Common Grackle",7
2024,"Common Yellowthroat",2
2024,"Downy Woodpecker",6
2024,"Eastern Bluebird",3
2024,"Eastern Phoebe",4
2024,"Eastern Towhee",2
2024,"European Starling",2
2024,"Fish Crow",5
2024,"House Finch",7
2024,"House Sparrow",1
2024,"Mourning Dove",12
2024,"Northern Cardinal",27
2024,"Northern Mockingbird",8
2024,"Pileated Woodpecker",1
2024,"Pine Warbler",5
2024,"Red-bellied Woodpecker",14
2024,"Red-shouldered Hawk",2
2024,"Tufted Titmouse",10
2024,"White-breasted Nuthatch",3
2024,"American Crow",23
2024,"American Goldfinch",5
2024,"Blue Jay",1
2024,"Blue-gray Gnatcatcher",21
2024,"Brown Thrasher",2
2024,"Brown-headed Cowbird",3
2024,"Brown-headed Nuthatch",1
2024,"Carolina Chickadee",6
2024,"Carolina Wren",8
2024,"Chipping Sparrow",13
2024,"Common Yellowthroat",1
2024,"Downy Woodpecker",3
2024,"Eastern Bluebird",6
2024,"Eastern Meadowlark",1
2024,"Eastern Phoebe",2
2024,"Fish Crow",2
2024,"House Finch",4
2024,"Mourning Dove",24
2024,"Northern Cardinal",19
2024,"Northern Mockingbird",7
2024,"Pileated Woodpecker",1
2024,"Pine Warbler",5
2024,"Red-bellied Woodpecker",14
2024,"Tufted Titmouse",14
2024,"White-breasted Nuthatch",2
2024,"American Crow",22
2024,"American Goldfinch",1
2024,"American Robin",2
2024,"Blue Jay",5
2024,"Blue-gray Gnatcatcher",6
2024,"Brown Thrasher",1
2024,"Brown-headed Cowbird",4
2024,"Carolina Chickadee",4
2024,"Carolina Wren",16
2024,"Chipping Sparrow",8
2024,"Common Grackle",2
2024,"Common Yellowthroat",1
2024,"Downy Woodpecker",3
2024,"Eastern Bluebird",14
2024,"Eastern Meadowlark",5
2024,"Eastern Phoebe",6
2024,"Eastern Towhee",8
2024,"European Starling",6
2024,"Field Sparrow",3
2024,"Great Blue Heron",3
2024,"House Finch",8
2024,"House Sparrow",2
2024,"Killdeer",1
2024,"Mourning Dove",8
2024,"Northern Cardinal",21
2024,"Northern Mockingbird",13
2024,"Pileated Woodpecker",1
2024,"Pine Warbler",1
2024,"Red-bellied Woodpecker",7
2024,"Red-shouldered Hawk",2
2024,"Red-winged Blackbird",8
2024,"Tufted Titmouse",10
2024,"American Crow",24
2024,"American Goldfinch",1
2024,"American Robin",8
2024,"Blue Jay",6
2024,"Blue-gray Gnatcatcher",4
2024,"Brown Thrasher",1
2024,"Brown-headed Cowbird",1
2024,"Brown-headed Nuthatch",1
2024,"Carolina Wren",21
2024,"Chipping Sparrow",13
2024,"Common Grackle",7
2024,"Common Yellowthroat",2
2024,"Downy Woodpecker",1
2024,"Eastern Bluebird",11
2024,"Eastern Meadowlark",3
2024,"Eastern Phoebe",1
2024,"Eastern Towhee",2
2024,"European Starling",4
2024,"Fish Crow",8
2024,"House Finch",6
2024,"House Sparrow",6
2024,"Mourning Dove",10
2024,"Northern Cardinal",21
2024,"Northern Mockingbird",12
2024,"Pine Warbler",8
2024,"Red-bellied Woodpecker",3
2024,"Red-shouldered Hawk",2
2024,"Song Sparrow",3
2024,"Tufted Titmouse",4
2024,"White-breasted Nuthatch",1
2024,"American Crow",12
2024,"American Goldfinch",4
2024,"American Robin",1
2024,"Blue Jay",2
2024,"Blue-gray Gnatcatcher",6
2024,"Brown Thrasher",2
2024,"Brown-headed Cowbird",4
2024,"Brown-headed Nuthatch",4
2024,"Carolina Chickadee",5
2024,"Carolina Wren",18
2024,"Chipping Sparrow",12
2024,"Common Grackle",4
2024,"Downy Woodpecker",6
2024,"Eastern Bluebird",4
2024,"Eastern Phoebe",1
2024,"Eastern Towhee",3
2024,"Fish Crow",4
2024,"Great Blue Heron",1
2024,"House Finch",8
2024,"Mourning Dove",15
2024,"Northern Cardinal",16
2024,"Northern Mockingbird",3
2024,"Pileated Woodpecker",3
2024,"Pine Warbler",8
2024,"Red-bellied Woodpecker",8
2024,"Red-shouldered Hawk",2
2024,"Tufted Titmouse",10
2024,"White-breasted Nuthatch",1
2024,"American Crow",21
2024,"American Goldfinch",12
2024,"Blue Jay",4
2024,"Blue-gray Gnatcatcher",10
2024,"Brown Thrasher",4
2024,"Brown-headed Cowbird",8
2024,"Canada Goose",5
2024,"Carolina Chickadee",4
2024,"Carolina Wren",23
2024,"Chipping Sparrow",15
2024,"Common Grackle",1
2024,"Common Yellowthroat",4
2024,"Downy Woodpecker",2
2024,"Eastern Bluebird",13
2024,"Eastern Meadowlark",6
2024,"Eastern Phoebe",2
2024,"Eastern Towhee",3
2024,"European Starling",6
2024,"Field Sparrow",3
2024,"Great Blue Heron",1
2024,"House Finch",1
2024,"Mourning Dove",18
2024,"Northern Cardinal",18
2024,"Northern Mockingbird",11
2024,"Pine Warbler",5
2024,"Red-bellied Woodpecker",3
2024,"Red-shouldered Hawk",1
2024,"Red-winged Blackbird",4
2024,"Tufted Titmouse",9
2024,"American Crow",55
2024,"American Goldfinch",6
2024,"American Robin",2
2024,"Blue Jay",8
2024,"Blue-gray Gnatcatcher",16
2024,"Brown Thrasher",1
2024,"Brown-headed Cowbird",2
2024,"Brown-headed Nuthatch",2
2024,"Carolina Chickadee",14
2024,"Carolina Wren",24
2024,"Chipping Sparrow",26
2024,"Common Yellowthroat",2
2024,"Downy Woodpecker",4
2024,"Eastern Bluebird",23
2024,"Eastern Meadowlark",1
2024,"Eastern Phoebe",2
2024,"Eastern Towhee",1
2024,"European Starling",10
2024,"Fish Crow",3
2024,"Great Blue Heron",1
2024,"House Finch",4
2024,"House Sparrow",1
2024,"Killdeer",1
2024,"Mourning Dove",7
2024,"Northern Cardinal",26
2024,"Northern Mockingbird",6
2024,"Pileated Woodpecker",1
2024,"Pine Warbler",20
2024,"Red-bellied Woodpecker",10
2024,"Tufted Titmouse",17
2024,"White-breasted Nuthatch",2
2024,"American Crow",11
2024,"American Goldfinch",1
2024,"American Robin",16
2024,"Blue Jay",6
2024,"Blue-gray Gnatcatcher",3
2024,"Brown-headed Cowbird",3
2024,"Brown-headed Nuthatch",3
2024,"Carolina Chickadee",12
2024,"Carolina Wren",6
2024,"Chipping Sparrow",6
2024,"Downy Woodpecker",1
2024,"Eastern Bluebird",4
2024,"Eastern Phoebe",1
2024,"Eastern Towhee",4
2024,"Fish Crow",6
2024,"Gray Catbird",6
2024,"House Finch",15
2024,"Mourning Dove",6
2024,"Northern Cardinal",24
2024,"Northern Mockingbird",5
2024,"Pine Warbler",4
2024,"Red-bellied Woodpecker",2
2024,"Red-shouldered Hawk",1
2024,"Song Sparrow",8
2024,"Tufted Titmouse",11
2024,"White-breasted Nuthatch",1
2024,"American Crow",2
2024,"American Goldfinch",3
2024,"American Robin",3
2024,"Blue-gray Gnatcatcher",11
2024,"Brown-headed Nuthatch",2
2024,"Canada Goose",7
2024,"Carolina Chickadee",9
2024,"Carolina Wren",14
2024,"Chipping Sparrow",5
2024,"Downy Woodpecker",6
2024,"Eastern Bluebird",4
2024,"Eastern Phoebe",1
2024,"Eastern Towhee",1
2024,"House Finch",11
2024,"Mourning Dove",11
2024,"Northern Cardinal",17
2024,"Northern Mockingbird",2
2024,"Pileated Woodpecker",1
2024,"Pine Warbler",3
2024,"Red-bellied Woodpecker",2
2024,"Red-shouldered Hawk",4
2024,"Song Sparrow",1
2024,"Tufted Titmouse",19
2024,"White-breasted Nuthatch",4
2024,"American Crow",19
2024,"American Goldfinch",2
2024,"American Robin",17
2024,"Blue Jay",1
2024,"Blue-gray Gnatcatcher",3
2024,"Brown-headed Cowbird",2
2024,"Carolina Chickadee",2
2024,"Carolina Wren",10
2024,"Chipping Sparrow",8
2024,"Common Grackle",1
2024,"Downy Woodpecker",4
2024,"Eastern Bluebird",9
2024,"Eastern Towhee",6
2024,"European Starling",6
2024,"Fish Crow",2
2024,"Gray Catbird",2
2024,"House Finch",8
2024,"Killdeer",1
2024,"Mourning Dove",6
2024,"Northern Cardinal",26
2024,"Northern Mockingbird",4
2024,"Pine Warbler",6
2024,"Red-bellied Woodpecker",6
2024,"Red-shouldered Hawk",1
2024,"Song Sparrow",2
2024,"Tufted Titmouse",9
2024,"White-breasted Nuthatch",5
2024,"American Crow",6
2024,"American Robin",22
2024,"Blue Jay",1
2024,"Blue-gray Gnatcatcher",2
2024,"Brown Thrasher",3
2024,"Brown-headed Cowbird",5
2024,"Canada Goose",27
2024,"Carolina Chickadee",1
2024,"Carolina Wren",14
2024,"Chipping Sparrow",4
