"year","common_name","sci_name","count"
"1954","Black-capped Chickadee","Poecile atricapillus",NA
"1956","Black-capped Chickadee","Poecile atricapillus",NA
"1957","Black-capped Chickadee","Poecile atricapillus",NA
"1958","Black-capped Chickadee","Poecile atricapillus",NA
"1959","Black-capped Chickadee","Poecile atricapillus",NA
"1960","Black-capped Chickadee","Poecile atricapillus",NA
"1961","Black-capped Chickadee","Poecile atricapillus",NA
"1962","Black-capped Chickadee","Poecile atricapillus",NA
"1963","Black-capped Chickadee","Poecile atricapillus",NA
"1964","Black-capped Chickadee","Poecile atricapillus",NA
"1965","Black-capped Chickadee","Poecile atricapillus",NA
"1966","Black-capped Chickadee","Poecile atricapillus",NA
"1967","Black-capped Chickadee","Poecile atricapillus",NA
"1968","Black-capped Chickadee","Poecile atricapillus",NA
"1969","Black-capped Chickadee","Poecile atricapillus",NA
"1970","Black-capped Chickadee","Poecile atricapillus",NA
"1971","Black-capped Chickadee","Poecile atricapillus",NA
"1972","Black-capped Chickadee","Poecile atricapillus",NA
"1973","Black-capped Chickadee","Poecile atricapillus",NA
"1974","Black-capped Chickadee","Poecile atricapillus",NA
"1975","Black-capped Chickadee","Poecile atricapillus",NA
"1976","Black-capped Chickadee","Poecile atricapillus",NA
"1977","Black-capped Chickadee","Poecile atricapillus",NA
"1978","Black-capped Chickadee","Poecile atricapillus",NA
"1979","Black-capped Chickadee","Poecile atricapillus",NA
"1980","Black-capped Chickadee","Poecile atricapillus",NA
"1981","Black-capped Chickadee","Poecile atricapillus",NA
"1982","Black-capped Chickadee","Poecile atricapillus",NA
"1983","Black-capped Chickadee","Poecile atricapillus",NA
"1984","Black-capped Chickadee","Poecile atricapillus",NA
"1985","Black-capped Chickadee","Poecile atricapillus",NA
"1986","Black-capped Chickadee","Poecile atricapillus",NA
"1987","Black-capped Chickadee","Poecile atricapillus",NA
"1988","Black-capped Chickadee","Poecile atricapillus",NA
"1989","Black-capped Chickadee","Poecile atricapillus",NA
"1990","Black-capped Chickadee","Poecile atricapillus",NA
"1991","Black-capped Chickadee","Poecile atricapillus",NA
"1992","Black-capped Chickadee","Poecile atricapillus",NA
"1993","Black-capped Chickadee","Poecile atricapillus",NA
"1994","Black-capped Chickadee","Poecile atricapillus",NA
"1995","Black-capped Chickadee","Poecile atricapillus",NA
"1996","Black-capped Chickadee","Poecile atricapillus",NA
"1997","Black-capped Chickadee","Poecile atricapillus",NA
"1998","Black-capped Chickadee","Poecile atricapillus",NA
"1999","Black-capped Chickadee","Poecile atricapillus",NA
"2000","Black-capped Chickadee","Poecile atricapillus",NA
"2001","Black-capped Chickadee","Poecile atricapillus",NA
"2002","Black-capped Chickadee","Poecile atricapillus",NA
"2003","Black-capped Chickadee","Poecile atricapillus",NA
"2004","Black-capped Chickadee","Poecile atricapillus",NA
"2005","Black-capped Chickadee","Poecile atricapillus",NA
"2006","Black-capped Chickadee","Poecile atricapillus",NA
"2007","Black-capped Chickadee","Poecile atricapillus",NA
"2008","Black-capped Chickadee","Poecile atricapillus",NA
"2009","Black-capped Chickadee","Poecile atricapillus",NA
"2010","Black-capped Chickadee","Poecile atricapillus",NA
"2011","Black-capped Chickadee","Poecile atricapillus",NA
"2012","Black-capped Chickadee","Poecile atricapillus",NA
"2013","Black-capped Chickadee","Poecile atricapillus",NA
"2014","Black-capped Chickadee","Poecile atricapillus",NA
"2015","Black-capped Chickadee","Poecile atricapillus",NA
"2016","Black-capped Chickadee","Poecile atricapillus",NA
"2017","Black-capped Chickadee","Poecile atricapillus",NA
"2018","Black-capped Chickadee","Poecile atricapillus",NA
"2019","Black-capped Chickadee","Poecile atricapillus",NA
"2020","Black-capped Chickadee","Poecile atricapillus",NA
"2021","Black-capped Chickadee","Poecile atricapillus",NA
"2022","Black-capped Chickadee","Poecile atricapillus",NA
"2023","Black-capped Chickadee","Poecile atricapillus",NA
"2024","Black-capped Chickadee","Poecile atricapillus",NA
"1923","Carolina Chickadee","Poecile carolinensis",15
"1928","Carolina Chickadee","Poecile carolinensis",14
"1929","Carolina Chickadee","Poecile carolinensis",16
"1930","Carolina Chickadee","Poecile carolinensis",8
"1931","Carolina Chickadee","Poecile carolinensis",20
"1932","Carolina Chickadee","Poecile carolinensis",33
"1933","Carolina Chickadee","Poecile carolinensis",31
"1934","Carolina Chickadee","Poecile carolinensis",34
"1935","Carolina Chickadee","Poecile carolinensis",39
"1936","Carolina Chickadee","Poecile carolinensis",30
"1937","Carolina Chickadee","Poecile carolinensis",47
"1938","Carolina Chickadee","Poecile carolinensis",45
"1940","Carolina Chickadee","Poecile carolinensis",66
"1941","Carolina Chickadee","Poecile carolinensis",35
"1943","Carolina Chickadee","Poecile carolinensis",47
"1944","Carolina Chickadee","Poecile carolinensis",43
"1945","Carolina Chickadee","Poecile carolinensis",27
"1946","Carolina Chickadee","Poecile carolinensis",43
"1947","Carolina Chickadee","Poecile carolinensis",24
"1948","Carolina Chickadee","Poecile carolinensis",48
"1950","Carolina Chickadee","Poecile carolinensis",56
"1951","Carolina Chickadee","Poecile carolinensis",67
"1952","Carolina Chickadee","Poecile carolinensis",72
"1953","Carolina Chickadee","Poecile carolinensis",134
"1954","Carolina Chickadee","Poecile carolinensis",38
"1956","Carolina Chickadee","Poecile carolinensis",77
"1957","Carolina Chickadee","Poecile carolinensis",100
"1958","Carolina Chickadee","Poecile carolinensis",30
"1959","Carolina Chickadee","Poecile carolinensis",75
"1960","Carolina Chickadee","Poecile carolinensis",86
"1961","Carolina Chickadee","Poecile carolinensis",95
"1962","Carolina Chickadee","Poecile carolinensis",94
"1963","Carolina Chickadee","Poecile carolinensis",83
"1964","Carolina Chickadee","Poecile carolinensis",83
"1965","Carolina Chickadee","Poecile carolinensis",150
"1966","Carolina Chickadee","Poecile carolinensis",200
"1967","Carolina Chickadee","Poecile carolinensis",130
"1968","Carolina Chickadee","Poecile carolinensis",89
"1969","Carolina Chickadee","Poecile carolinensis",180
"1970","Carolina Chickadee","Poecile carolinensis",87
"1971","Carolina Chickadee","Poecile carolinensis",110
"1972","Carolina Chickadee","Poecile carolinensis",122
"1973","Carolina Chickadee","Poecile carolinensis",164
"1974","Carolina Chickadee","Poecile carolinensis",130
"1975","Carolina Chickadee","Poecile carolinensis",263
"1976","Carolina Chickadee","Poecile carolinensis",334
"1977","Carolina Chickadee","Poecile carolinensis",328
"1978","Carolina Chickadee","Poecile carolinensis",336
"1979","Carolina Chickadee","Poecile carolinensis",365
"1980","Carolina Chickadee","Poecile carolinensis",426
"1981","Carolina Chickadee","Poecile carolinensis",470
"1982","Carolina Chickadee","Poecile carolinensis",404
"1983","Carolina Chickadee","Poecile carolinensis",447
"1984","Carolina Chickadee","Poecile carolinensis",415
"1985","Carolina Chickadee","Poecile carolinensis",384
"1986","Carolina Chickadee","Poecile carolinensis",286
"1987","Carolina Chickadee","Poecile carolinensis",235
"1988","Carolina Chickadee","Poecile carolinensis",291
"1989","Carolina Chickadee","Poecile carolinensis",140
"1990","Carolina Chickadee","Poecile carolinensis",359
"1991","Carolina Chickadee","Poecile carolinensis",544
"1992","Carolina Chickadee","Poecile carolinensis",373
"1993","Carolina Chickadee","Poecile carolinensis",334
"1994","Carolina Chickadee","Poecile carolinensis",268
"1995","Carolina Chickadee","Poecile carolinensis",314
"1996","Carolina Chickadee","Poecile carolinensis",391
"1997","Carolina Chickadee","Poecile carolinensis",480
"1998","Carolina Chickadee","Poecile carolinensis",486
"1999","Carolina Chickadee","Poecile carolinensis",469
"2000","Carolina Chickadee","Poecile carolinensis",539
"2001","Carolina Chickadee","Poecile carolinensis",519
"2002","Carolina Chickadee","Poecile carolinensis",533
"2003","Carolina Chickadee","Poecile carolinensis",562
"2004","Carolina Chickadee","Poecile carolinensis",356
"2005","Carolina Chickadee","Poecile carolinensis",457
"2006","Carolina Chickadee","Poecile carolinensis",464
"2007","Carolina Chickadee","Poecile carolinensis",541
"2008","Carolina Chickadee","Poecile carolinensis",371
"2009","Carolina Chickadee","Poecile carolinensis",386
"2010","Carolina Chickadee","Poecile carolinensis",143
"2011","Carolina Chickadee","Poecile carolinensis",651
"2012","Carolina Chickadee","Poecile carolinensis",492
"2013","Carolina Chickadee","Poecile carolinensis",604
"2014","Carolina Chickadee","Poecile carolinensis",621
"2015","Carolina Chickadee","Poecile carolinensis",447
"2016","Carolina Chickadee","Poecile carolinensis",569
"2017","Carolina Chickadee","Poecile carolinensis",394
"2018","Carolina Chickadee","Poecile carolinensis",408
"2019","Carolina Chickadee","Poecile carolinensis",488
"2020","Carolina Chickadee","Poecile carolinensis",577
"2021","Carolina Chickadee","Poecile carolinensis",588
"2022","Carolina Chickadee","Poecile carolinensis",363
"2023","Carolina Chickadee","Poecile carolinensis",421
"2024","Carolina Chickadee","Poecile carolinensis",354
"1923","Blue-gray Gnatcatcher","Polioptila caerulea",NA
"1928","Blue-gray Gnatcatcher","Polioptila caerulea",NA
"1929","Blue-gray Gnatcatcher","Polioptila caerulea",NA
"1930","Blue-gray Gnatcatcher","Polioptila caerulea",NA
"1931","Blue-gray Gnatcatcher","Polioptila caerulea",NA
"1932","Blue-gray Gnatcatcher","Polioptila caerulea",NA
"1933","Blue-gray Gnatcatcher","Polioptila caerulea",NA
"1934","Blue-gray Gnatcatcher","Polioptila caerulea",NA
"1935","Blue-gray Gnatcatcher","Polioptila caerulea",NA
"1936","Blue-gray Gnatcatcher","Polioptila caerulea",NA
"1937","Blue-gray Gnatcatcher","Polioptila caerulea",NA
"1938","Blue-gray Gnatcatcher","Polioptila caerulea",NA
"1940","Blue-gray Gnatcatcher","Polioptila caerulea",NA
"1941","Blue-gray Gnatcatcher","Polioptila caerulea",NA
"1943","Blue-gray Gnatcatcher","Polioptila caerulea",NA
"1944","Blue-gray Gnatcatcher","Polioptila caerulea",NA
"1945","Blue-gray Gnatcatcher","Polioptila caerulea",NA
"1946","Blue-gray Gnatcatcher","Polioptila caerulea",NA
"1947","Blue-gray Gnatcatcher","Polioptila caerulea",NA
"1948","Blue-gray Gnatcatcher","Polioptila caerulea",NA
"1950","Blue-gray Gnatcatcher","Polioptila caerulea",NA
"1951","Blue-gray Gnatcatcher","Polioptila caerulea",NA
"1952","Blue-gray Gnatcatcher","Polioptila caerulea",NA
"1953","Blue-gray Gnatcatcher","Polioptila caerulea",NA
"1954","Blue-gray Gnatcatcher","Polioptila caerulea",NA
"1956","Blue-gray Gnatcatcher","Polioptila caerulea",NA
"1957","Blue-gray Gnatcatcher","Polioptila caerulea",NA
"1958","Blue-gray Gnatcatcher","Polioptila caerulea",NA
"1959","Blue-gray Gnatcatcher","Polioptila caerulea",NA
"1960","Blue-gray Gnatcatcher","Polioptila caerulea",NA
"1961","Blue-gray Gnatcatcher","Polioptila caerulea",NA
"1962","Blue-gray Gnatcatcher","Polioptila caerulea",NA
"1963","Blue-gray Gnatcatcher","Polioptila caerulea",NA
"1964","Blue-gray Gnatcatcher","Polioptila caerulea",NA
"1965","Blue-gray Gnatcatcher","Polioptila caerulea",NA
"1966","Blue-gray Gnatcatcher","Polioptila caerulea",NA
"1967","Blue-gray Gnatcatcher","Polioptila caerulea",NA
"1968","Blue-gray Gnatcatcher","Polioptila caerulea",NA
"1969","Blue-gray Gnatcatcher","Polioptila caerulea",NA
"1970","Blue-gray Gnatcatcher","Polioptila caerulea",NA
"1971","Blue-gray Gnatcatcher","Polioptila caerulea",NA
"1972","Blue-gray Gnatcatcher","Polioptila caerulea",NA
"1973","Blue-gray Gnatcatcher","Polioptila caerulea",NA
"1974","Blue-gray Gnatcatcher","Polioptila caerulea",NA
"1975","Blue-gray Gnatcatcher","Polioptila caerulea",NA
"1976","Blue-gray Gnatcatcher","Polioptila caerulea",NA
"1977","Blue-gray Gnatcatcher","Polioptila caerulea",NA
"1978","Blue-gray Gnatcatcher","Polioptila caerulea",NA
"1979","Blue-gray Gnatcatcher","Polioptila caerulea",NA
"1980","Blue-gray Gnatcatcher","Polioptila caerulea",NA
"1981","Blue-gray Gnatcatcher","Polioptila caerulea",NA
"1982","Blue-gray Gnatcatcher","Polioptila caerulea",NA
"1983","Blue-gray Gnatcatcher","Polioptila caerulea",NA
"1984","Blue-gray Gnatcatcher","Polioptila caerulea",2
"1985","Blue-gray Gnatcatcher","Polioptila caerulea",NA
"1986","Blue-gray Gnatcatcher","Polioptila caerulea",NA
"1987","Blue-gray Gnatcatcher","Polioptila caerulea",NA
"1988","Blue-gray Gnatcatcher","Polioptila caerulea",1
"1989","Blue-gray Gnatcatcher","Polioptila caerulea",NA
"1990","Blue-gray Gnatcatcher","Polioptila caerulea",1
"1991","Blue-gray Gnatcatcher","Polioptila caerulea",NA
"1992","Blue-gray Gnatcatcher","Polioptila caerulea",NA
"1993","Blue-gray Gnatcatcher","Polioptila caerulea",NA
"1994","Blue-gray Gnatcatcher","Polioptila caerulea",NA
"1995","Blue-gray Gnatcatcher","Polioptila caerulea",NA
"1996","Blue-gray Gnatcatcher","Polioptila caerulea",NA
"1997","Blue-gray Gnatcatcher","Polioptila caerulea",NA
"1998","Blue-gray Gnatcatcher","Polioptila caerulea",NA
"1999","Blue-gray Gnatcatcher","Polioptila caerulea",NA
"2000","Blue-gray Gnatcatcher","Polioptila caerulea",3
"2001","Blue-gray Gnatcatcher","Polioptila caerulea",NA
"2002","Blue-gray Gnatcatcher","Polioptila caerulea",NA
"2003","Blue-gray Gnatcatcher","Polioptila caerulea",NA
"2004","Blue-gray Gnatcatcher","Polioptila caerulea",NA
"2005","Blue-gray Gnatcatcher","Polioptila caerulea",NA
"2006","Blue-gray Gnatcatcher","Polioptila caerulea",NA
"2007","Blue-gray Gnatcatcher","Polioptila caerulea",NA
"2008","Blue-gray Gnatcatcher","Polioptila caerulea",NA
"2009","Blue-gray Gnatcatcher","Polioptila caerulea",NA
"2010","Blue-gray Gnatcatcher","Polioptila caerulea",NA
"2011","Blue-gray Gnatcatcher","Polioptila caerulea",NA
"2012","Blue-gray Gnatcatcher","Polioptila caerulea",NA
"2013","Blue-gray Gnatcatcher","Polioptila caerulea",NA
"2014","Blue-gray Gnatcatcher","Polioptila caerulea",NA
"2015","Blue-gray Gnatcatcher","Polioptila caerulea",NA
"2016","Blue-gray Gnatcatcher","Polioptila caerulea",1
"2017","Blue-gray Gnatcatcher","Polioptila caerulea",NA
"2018","Blue-gray Gnatcatcher","Polioptila caerulea",NA
"2019","Blue-gray Gnatcatcher","Polioptila caerulea",2
"2020","Blue-gray Gnatcatcher","Polioptila caerulea",NA
"2021","Blue-gray Gnatcatcher","Polioptila caerulea",NA
"2022","Blue-gray Gnatcatcher","Polioptila caerulea",NA
"2023","Blue-gray Gnatcatcher","Polioptila caerulea",1
"2024","Blue-gray Gnatcatcher","Polioptila caerulea",NA
"1923","Vesper Sparrow","Pooecetes gramineus",NA
"1928","Vesper Sparrow","Pooecetes gramineus",NA
"1929","Vesper Sparrow","Pooecetes gramineus",1
"1930","Vesper Sparrow","Pooecetes gramineus",NA
"1931","Vesper Sparrow","Pooecetes gramineus",NA
"1932","Vesper Sparrow","Pooecetes gramineus",NA
"1933","Vesper Sparrow","Pooecetes gramineus",1
"1934","Vesper Sparrow","Pooecetes gramineus",NA
"1935","Vesper Sparrow","Pooecetes gramineus",1
"1936","Vesper Sparrow","Pooecetes gramineus",3
"1937","Vesper Sparrow","Pooecetes gramineus",NA
"1938","Vesper Sparrow","Pooecetes gramineus",NA
"1940","Vesper Sparrow","Pooecetes gramineus",NA
"1941","Vesper Sparrow","Pooecetes gramineus",NA
"1943","Vesper Sparrow","Pooecetes gramineus",NA
"1944","Vesper Sparrow","Pooecetes gramineus",NA
"1945","Vesper Sparrow","Pooecetes gramineus",NA
"1946","Vesper Sparrow","Pooecetes gramineus",1
"1947","Vesper Sparrow","Pooecetes gramineus",NA
"1948","Vesper Sparrow","Pooecetes gramineus",NA
"1950","Vesper Sparrow","Pooecetes gramineus",NA
"1951","Vesper Sparrow","Pooecetes gramineus",NA
"1952","Vesper Sparrow","Pooecetes gramineus",NA
"1953","Vesper Sparrow","Pooecetes gramineus",NA
"1954","Vesper Sparrow","Pooecetes gramineus",NA
"1956","Vesper Sparrow","Pooecetes gramineus",NA
"1957","Vesper Sparrow","Pooecetes gramineus",NA
"1958","Vesper Sparrow","Pooecetes gramineus",NA
"1959","Vesper Sparrow","Pooecetes gramineus",NA
"1960","Vesper Sparrow","Pooecetes gramineus",NA
"1961","Vesper Sparrow","Pooecetes gramineus",1
"1962","Vesper Sparrow","Pooecetes gramineus",NA
"1963","Vesper Sparrow","Pooecetes gramineus",NA
"1964","Vesper Sparrow","Pooecetes gramineus",NA
"1965","Vesper Sparrow","Pooecetes gramineus",NA
"1966","Vesper Sparrow","Pooecetes gramineus",1
"1967","Vesper Sparrow","Pooecetes gramineus",NA
"1968","Vesper Sparrow","Pooecetes gramineus",NA
"1969","Vesper Sparrow","Pooecetes gramineus",2
"1970","Vesper Sparrow","Pooecetes gramineus",NA
"1971","Vesper Sparrow","Pooecetes gramineus",NA
"1972","Vesper Sparrow","Pooecetes gramineus",NA
"1973","Vesper Sparrow","Pooecetes gramineus",NA
"1974","Vesper Sparrow","Pooecetes gramineus",NA
"1975","Vesper Sparrow","Pooecetes gramineus",NA
"1976","Vesper Sparrow","Pooecetes gramineus",1
"1977","Vesper Sparrow","Pooecetes gramineus",NA
"1978","Vesper Sparrow","Pooecetes gramineus",NA
"1979","Vesper Sparrow","Pooecetes gramineus",NA
"1980","Vesper Sparrow","Pooecetes gramineus",NA
"1981","Vesper Sparrow","Pooecetes gramineus",1
"1982","Vesper Sparrow","Pooecetes gramineus",1
"1983","Vesper Sparrow","Pooecetes gramineus",NA
"1984","Vesper Sparrow","Pooecetes gramineus",NA
"1985","Vesper Sparrow","Pooecetes gramineus",2
"1986","Vesper Sparrow","Pooecetes gramineus",NA
"1987","Vesper Sparrow","Pooecetes gramineus",1
"1988","Vesper Sparrow","Pooecetes gramineus",NA
"1989","Vesper Sparrow","Pooecetes gramineus",NA
"1990","Vesper Sparrow","Pooecetes gramineus",NA
"1991","Vesper Sparrow","Pooecetes gramineus",1
"1992","Vesper Sparrow","Pooecetes gramineus",NA
"1993","Vesper Sparrow","Pooecetes gramineus",NA
"1994","Vesper Sparrow","Pooecetes gramineus",NA
"1995","Vesper Sparrow","Pooecetes gramineus",NA
"1996","Vesper Sparrow","Pooecetes gramineus",NA
"1997","Vesper Sparrow","Pooecetes gramineus",NA
"1998","Vesper Sparrow","Pooecetes gramineus",NA
"1999","Vesper Sparrow","Pooecetes gramineus",NA
"2000","Vesper Sparrow","Pooecetes gramineus",NA
"2001","Vesper Sparrow","Pooecetes gramineus",NA
"2002","Vesper Sparrow","Pooecetes gramineus",NA
"2003","Vesper Sparrow","Pooecetes gramineus",NA
"2004","Vesper Sparrow","Pooecetes gramineus",NA
"2005","Vesper Sparrow","Pooecetes gramineus",NA
"2006","Vesper Sparrow","Pooecetes gramineus",NA
"2007","Vesper Sparrow","Pooecetes gramineus",NA
"2008","Vesper Sparrow","Pooecetes gramineus",NA
"2009","Vesper Sparrow","Pooecetes gramineus",NA
"2010","Vesper Sparrow","Pooecetes gramineus",NA
"2011","Vesper Sparrow","Pooecetes gramineus",NA
"2012","Vesper Sparrow","Pooecetes gramineus",NA
"2013","Vesper Sparrow","Pooecetes gramineus",NA
"2014","Vesper Sparrow","Pooecetes gramineus",NA
"2015","Vesper Sparrow","Pooecetes gramineus",NA
"2016","Vesper Sparrow","Pooecetes gramineus",NA
"2017","Vesper Sparrow","Pooecetes gramineus",NA
"2018","Vesper Sparrow","Pooecetes gramineus",NA
"2019","Vesper Sparrow","Pooecetes gramineus",NA
"2020","Vesper Sparrow","Pooecetes gramineus",NA
"2021","Vesper Sparrow","Pooecetes gramineus",NA
"2022","Vesper Sparrow","Pooecetes gramineus",NA
"2023","Vesper Sparrow","Pooecetes gramineus",NA
"2024","Vesper Sparrow","Pooecetes gramineus",NA
"1923","Common Grackle","Quiscalus quiscula",NA
"1928","Common Grackle","Quiscalus quiscula",NA
"1929","Common Grackle","Quiscalus quiscula",NA
"1930","Common Grackle","Quiscalus quiscula",NA
"1931","Common Grackle","Quiscalus quiscula",NA
"1932","Common Grackle","Quiscalus quiscula",NA
"1933","Common Grackle","Quiscalus quiscula",NA
"1934","Common Grackle","Quiscalus quiscula",NA
"1935","Common Grackle","Quiscalus quiscula",NA
"1936","Common Grackle","Quiscalus quiscula",NA
"1937","Common Grackle","Quiscalus quiscula",NA
"1938","Common Grackle","Quiscalus quiscula",NA
"1940","Common Grackle","Quiscalus quiscula",NA
"1941","Common Grackle","Quiscalus quiscula",NA
"1943","Common Grackle","Quiscalus quiscula",NA
"1944","Common Grackle","Quiscalus quiscula",NA
"1945","Common Grackle","Quiscalus quiscula",NA
"1946","Common Grackle","Quiscalus quiscula",NA
"1947","Common Grackle","Quiscalus quiscula",NA
"1948","Common Grackle","Quiscalus quiscula",NA
"1950","Common Grackle","Quiscalus quiscula",NA
"1951","Common Grackle","Quiscalus quiscula",NA
"1952","Common Grackle","Quiscalus quiscula",NA
"1953","Common Grackle","Quiscalus quiscula",NA
"1954","Common Grackle","Quiscalus quiscula",NA
"1956","Common Grackle","Quiscalus quiscula",NA
"1957","Common Grackle","Quiscalus quiscula",NA
"1958","Common Grackle","Quiscalus quiscula",NA
"1959","Common Grackle","Quiscalus quiscula",NA
"1960","Common Grackle","Quiscalus quiscula",NA
"1961","Common Grackle","Quiscalus quiscula",NA
"1962","Common Grackle","Quiscalus quiscula",NA
"1963","Common Grackle","Quiscalus quiscula",1
"1964","Common Grackle","Quiscalus quiscula",50
"1965","Common Grackle","Quiscalus quiscula",28
"1966","Common Grackle","Quiscalus quiscula",NA
"1967","Common Grackle","Quiscalus quiscula",NA
"1968","Common Grackle","Quiscalus quiscula",NA
"1969","Common Grackle","Quiscalus quiscula",3
"1970","Common Grackle","Quiscalus quiscula",NA
"1971","Common Grackle","Quiscalus quiscula",21
"1972","Common Grackle","Quiscalus quiscula",51
"1973","Common Grackle","Quiscalus quiscula",2007
"1974","Common Grackle","Quiscalus quiscula",2861
"1975","Common Grackle","Quiscalus quiscula",351
"1976","Common Grackle","Quiscalus quiscula",7
"1977","Common Grackle","Quiscalus quiscula",27
"1978","Common Grackle","Quiscalus quiscula",182
"1979","Common Grackle","Quiscalus quiscula",212
"1980","Common Grackle","Quiscalus quiscula",249
"1981","Common Grackle","Quiscalus quiscula",1486
"1982","Common Grackle","Quiscalus quiscula",553
"1983","Common Grackle","Quiscalus quiscula",12
"1984","Common Grackle","Quiscalus quiscula",202
"1985","Common Grackle","Quiscalus quiscula",1
"1986","Common Grackle","Quiscalus quiscula",13
"1987","Common Grackle","Quiscalus quiscula",NA
"1988","Common Grackle","Quiscalus quiscula",3177
"1989","Common Grackle","Quiscalus quiscula",505
"1990","Common Grackle","Quiscalus quiscula",3
"1991","Common Grackle","Quiscalus quiscula",2141
"1992","Common Grackle","Quiscalus quiscula",272
"1993","Common Grackle","Quiscalus quiscula",84
"1994","Common Grackle","Quiscalus quiscula",37
"1995","Common Grackle","Quiscalus quiscula",3926
"1996","Common Grackle","Quiscalus quiscula",5
"1997","Common Grackle","Quiscalus quiscula",NA
"1998","Common Grackle","Quiscalus quiscula",1
"1999","Common Grackle","Quiscalus quiscula",1669
"2000","Common Grackle","Quiscalus quiscula",29
"2001","Common Grackle","Quiscalus quiscula",745
"2002","Common Grackle","Quiscalus quiscula",36
"2003","Common Grackle","Quiscalus quiscula",14
"2004","Common Grackle","Quiscalus quiscula",4
"2005","Common Grackle","Quiscalus quiscula",607
"2006","Common Grackle","Quiscalus quiscula",64
"2007","Common Grackle","Quiscalus quiscula",7575
"2008","Common Grackle","Quiscalus quiscula",10
"2009","Common Grackle","Quiscalus quiscula",79
"2010","Common Grackle","Quiscalus quiscula",2
"2011","Common Grackle","Quiscalus quiscula",879
"2012","Common Grackle","Quiscalus quiscula",25
"2013","Common Grackle","Quiscalus quiscula",50
"2014","Common Grackle","Quiscalus quiscula",1253
"2015","Common Grackle","Quiscalus quiscula",385
"2016","Common Grackle","Quiscalus quiscula",3
"2017","Common Grackle","Quiscalus quiscula",57
"2018","Common Grackle","Quiscalus quiscula",425
"2019","Common Grackle","Quiscalus quiscula",6861
"2020","Common Grackle","Quiscalus quiscula",215
"2021","Common Grackle","Quiscalus quiscula",476
"2022","Common Grackle","Quiscalus quiscula",777
"2023","Common Grackle","Quiscalus quiscula",219
"2024","Common Grackle","Quiscalus quiscula",NA
"1923","Common Grackle (Purple)","Quiscalus quiscula quiscula/stonei",NA
"1928","Common Grackle (Purple)","Quiscalus quiscula quiscula/stonei",NA
"1929","Common Grackle (Purple)","Quiscalus quiscula quiscula/stonei",NA
"1930","Common Grackle (Purple)","Quiscalus quiscula quiscula/stonei",NA
"1931","Common Grackle (Purple)","Quiscalus quiscula quiscula/stonei",NA
"1932","Common Grackle (Purple)","Quiscalus quiscula quiscula/stonei",NA
"1933","Common Grackle (Purple)","Quiscalus quiscula quiscula/stonei",10
"1934","Common Grackle (Purple)","Quiscalus quiscula quiscula/stonei",NA
"1935","Common Grackle (Purple)","Quiscalus quiscula quiscula/stonei",NA
"1936","Common Grackle (Purple)","Quiscalus quiscula quiscula/stonei",5
"1937","Common Grackle (Purple)","Quiscalus quiscula quiscula/stonei",NA
"1938","Common Grackle (Purple)","Quiscalus quiscula quiscula/stonei",NA
"1940","Common Grackle (Purple)","Quiscalus quiscula quiscula/stonei",NA
"1941","Common Grackle (Purple)","Quiscalus quiscula quiscula/stonei",NA
"1943","Common Grackle (Purple)","Quiscalus quiscula quiscula/stonei",NA
"1944","Common Grackle (Purple)","Quiscalus quiscula quiscula/stonei",NA
"1945","Common Grackle (Purple)","Quiscalus quiscula quiscula/stonei",NA
"1946","Common Grackle (Purple)","Quiscalus quiscula quiscula/stonei",NA
"1947","Common Grackle (Purple)","Quiscalus quiscula quiscula/stonei",NA
"1948","Common Grackle (Purple)","Quiscalus quiscula quiscula/stonei",NA
"1950","Common Grackle (Purple)","Quiscalus quiscula quiscula/stonei",NA
"1951","Common Grackle (Purple)","Quiscalus quiscula quiscula/stonei",NA
"1952","Common Grackle (Purple)","Quiscalus quiscula quiscula/stonei",4
"1953","Common Grackle (Purple)","Quiscalus quiscula quiscula/stonei",14
"1954","Common Grackle (Purple)","Quiscalus quiscula quiscula/stonei",NA
"1956","Common Grackle (Purple)","Quiscalus quiscula quiscula/stonei",NA
"1957","Common Grackle (Purple)","Quiscalus quiscula quiscula/stonei",25
"1958","Common Grackle (Purple)","Quiscalus quiscula quiscula/stonei",NA
"1959","Common Grackle (Purple)","Quiscalus quiscula quiscula/stonei",NA
"1960","Common Grackle (Purple)","Quiscalus quiscula quiscula/stonei",NA
"1961","Common Grackle (Purple)","Quiscalus quiscula quiscula/stonei",NA
"1962","Common Grackle (Purple)","Quiscalus quiscula quiscula/stonei",NA
"1963","Common Grackle (Purple)","Quiscalus quiscula quiscula/stonei",NA
"1964","Common Grackle (Purple)","Quiscalus quiscula quiscula/stonei",NA
"1965","Common Grackle (Purple)","Quiscalus quiscula quiscula/stonei",NA
"1966","Common Grackle (Purple)","Quiscalus quiscula quiscula/stonei",NA
"1967","Common Grackle (Purple)","Quiscalus quiscula quiscula/stonei",NA
"1968","Common Grackle (Purple)","Quiscalus quiscula quiscula/stonei",NA
"1969","Common Grackle (Purple)","Quiscalus quiscula quiscula/stonei",NA
"1970","Common Grackle (Purple)","Quiscalus quiscula quiscula/stonei",NA
"1971","Common Grackle (Purple)","Quiscalus quiscula quiscula/stonei",NA
"1972","Common Grackle (Purple)","Quiscalus quiscula quiscula/stonei",NA
"1973","Common Grackle (Purple)","Quiscalus quiscula quiscula/stonei",NA
