"","dif_mass","dif_tailLen","dif_handWing","dif_Secondary","dif_KippsDist","dif_wingLen","dif_tarsusLen","dif_beakDep","dif_width","dif_beakLenNare","dif_beakLenCulm","dif_clutch","dif_ESI","dif_DB","dif_HB","dif_normMax","dif_elevaRange","dif_weight","dif_LAT","dif_mig","dif_habDen","dif_RLM","dif_primHab","dif_primDiet","dif_INwt","dif_FRwt","dif_NEwt","dif_SEwt","dif_VEwt","dif_FIwt","dif_SCwt","dif_PLwt","dif_MSwt","dif_habitat","dif_trophicLvl","dif_trophicNic","dif_primLife","sp1","sp2","corr"
"1721",3.3,8.3,4,3,5.2,8.3,-4.1,3.6,3.4,0.799999999999999,-0.600000000000001,1,-0.204119982655925,1,1,-2000,-2000,2.87833333333333,1,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,1,0,"Purple.Finch","Savannah.Sparrow",0.145384615384615
"1722",1.4,-7.7,8,5.6,9.6,14.8,-4.9,2.3,2.2,0.6,-1.2,0,-0.301029995663981,1,2,-1500,-1500,-1.18833333333334,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,"Purple.Finch","Song.Sparrow",0.5
"1723",7.2,2.5,9,7.8,10.9,18.8,-5.3,3.8,3.4,0.9,-1.7,0,-0.1249387366083,1,0,0,0,6.97833333333333,0,0,1,1,0,0,0,1,0,0,1,1,1,0,1,0,0,1,0,"Purple.Finch","Swamp.Sparrow",0.125384615384615
"1724",-16.7,-32.2,14.5,-12.6,11.7,-1.2,-10.4,0.800000000000001,2,-0.700000000000001,-3.2,1,-0.0791812460476249,0,1,-980,-980,-16.8383333333333,1,1,1,0,1,0,0,0,0,1,0,1,1,0,1,1,1,1,0,"Purple.Finch","Eastern.Towhee",-0.451538461538462
"1725",-68.5,-7.90000000000001,3.3,-27.9,-5.6,-27,-23.2,0.800000000000001,1.4,-10.9,-21.3,0,-0.477121254719662,2,2,-1500,-1500,-74.2216666666667,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,"Purple.Finch","Eastern.Meadowlark",-0.0830769230769231
"1726",-9.5,-13.8,0.700000000000003,-9.2,-2.7,-11,-6.8,2.6,2.5,-4.2,-8.9,1,-0.204119982655925,1,1,0,0,-9.155,1,0,0,0,1,0,0,0,1,0,1,1,1,0,1,1,0,0,1,"Purple.Finch","Baltimore.Oriole",0.0757838059796703
"1727",-27.5,-29.4,4.1,-30.7,-5,-36.9,-11.4,0.199999999999999,1.9,-6.3,-10.5,3,-0.477121254719662,2,2,-1500,-1500,-32.1216666666667,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,"Purple.Finch","Red.winged.Blackbird",0.402307692307692
"1728",-17,-10.3,-4.9,-10.6,-11.1,-23.9,-8.1,0.0999999999999996,1.7,-2,-5.4,4,-0.477121254719662,2,2,-1895,-1895,-18.4716666666667,1,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,"Purple.Finch","Brown.headed.Cowbird",-0.0661538461538462
"1729",-36.3,-30.5,0.100000000000001,-24.4,-9.3,-33.3,-13.6,2.4,2.5,-6.2,-10.8,3,-0.1249387366083,1,0,-465,-465,-38.1716666666667,0,0,1,1,0,0,0,1,0,1,1,1,1,0,1,1,0,1,0,"Purple.Finch","Rusty.Blackbird",0.0269230769230769
"1730",-81.9,-58.7,2.2,-40,-11.5,-51.8,-19,-1.5,0.2,-12.7,-20.8,-1,-0.1249387366083,1,0,0,0,-83.4716666666667,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,"Purple.Finch","Common.Grackle",0.0423076923076923
"1731",12.4,12.9,2.6,8.5,5.8,12.3,-0.699999999999999,5.7,4.6,0.0999999999999996,-1.5,4,-1.07918124604762,3,4,-1500,-1500,13.9983333333333,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,"Purple.Finch","Black.and.white.Warbler",-0.0758421910468664
"1732",14.1,13,5.1,12.2,9,21.2,-1.8,5,3.7,1.3,0.399999999999999,2,-0.778151250383644,2,4,-2350,-2350,15.1383333333333,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,"Purple.Finch","Orange.crowned.Warbler",0.00424878303839981
"1733",13.8,10.1,12,13.9,14.3,26.4,-3.6,5.7,4.5,1.2,-0.5,0,-1.07918124604762,3,4,-3600,-3600,13.0033333333333,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,"Purple.Finch","Common.Yellowthroat",0.176991163543617
"1734",13,8.5,8,7.8,10.1,17.4,-2.5,5.9,4.7,2,-0.700000000000001,4,-0.176091259055681,0,2,-890,-890,14.3283333333333,1,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,0,0,1,"Purple.Finch","Palm.Warbler",-0.322307692307692
"1735",11.5,5.5,-0.5,7,2.2,9.3,-2,5.2,4.4,1.1,-1.2,4,-0.301029995663981,1,2,-2050,-2050,12.0283333333333,1,0,1,0,1,0,0,1,0,0,1,1,1,0,1,1,0,0,1,"Purple.Finch","Pine.Warbler",-0.17
"1736",-19.3,-42.3,12.6,-19.5,8.6,-12.4,-7.9,-3.3,-1.8,-5.6,-5.4,1,-0.477121254719662,0,4,-1000,-1000,-20.355,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,"Purple.Finch","Northern.Cardinal",-0.456153846153846
"1768",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"House.Finch","House.Finch",1
"1769",8.6,17.9,-0.100000000000001,5.5,2.1,7.40000000000001,3.9,1.9,2.3,0.200000000000001,-0.9,0,-0.544068044350275,1,3,2500,2500,8.775,-1,0,0,0,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,"House.Finch","American.Goldfinch",0.578461538461538
"1770",8.7,17.9,-7.7,8.8,-4.4,4.8,3.5,2.7,2.3,-0.6,-3.4,4,-0.0669467896306132,-1,3,-500,-500,7.15833333333333,-1,0,0,0,0,1,0,0,1,0,1,1,1,0,1,0,1,1,1,"House.Finch","Pine.Siskin",0.46
"1771",9.2,10.2,3.3,4.8,4.9,9.2,1.1,3.3,2.6,1.4,-2.5,0,-0.146128035678238,0,2,-300,-300,8.375,0,0,1,1,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,"House.Finch","Chipping.Sparrow",-0.229230769230769
"1772",8.9,4.2,10.8,2.3,10.4,12.8,-0.5,3,2.3,1.8,0.199999999999999,1,-0.243038048686294,0,3,2500,2500,7.90833333333333,-1,1,1,0,0,1,0,0,0,1,1,1,1,0,1,0,0,1,0,"House.Finch","Field.Sparrow",0.550769230769231
"1773",1.9,2.40000000000001,5.6,-2.8,4.8,2,-3.7,2.9,2.1,0.6,-1,3,-0.0669467896306132,-1,3,-500,-500,1.19166666666667,-2,0,1,0,0,1,0,0,0,0,1,1,1,0,1,0,1,1,0,"House.Finch","Dark.eyed.Junco",0.485384615384615
"1774",-6.6,-4.39999999999999,4.1,-5.1,2.7,-1.5,-5.4,2.2,2.1,0,-4.8,1,0.176091259055681,-1,0,900,900,-8.13666666666666,-3,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,"House.Finch","White.crowned.Sparrow",0.441830086301503
"1775",-3,-4.2,7.8,-2.3,6.9,4.40000000000001,-5.6,1.9,1.5,0,-3,-1,-0.0669467896306132,-2,4,2500,2500,-5.75833333333333,-1,0,1,0,0,0,0,1,0,0,1,1,1,0,1,0,1,0,0,"House.Finch","White.throated.Sparrow",0.289230769230769
"1776",-4.3,6.6,3.6,-4.2,2.4,-1.39999999999999,-2.7,1.6,1.7,0.7,-1.4,1,-0.146128035678238,0,2,500,500,-2.45,0,0,0,1,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,"House.Finch","Vesper.Sparrow",-0.261426809600582
"1777",1.4,15,3.4,0.599999999999994,3.6,4.40000000000001,-3.3,2.8,2.5,0.0999999999999996,-2.2,1,0.0299632233774433,-1,2,500,500,0.325000000000003,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,"House.Finch","Savannah.Sparrow",0.526923076923077
"1778",-0.5,-1,7.4,3.2,8,10.9,-4.1,1.5,1.3,-0.0999999999999996,-2.8,0,-0.0669467896306132,-1,3,1000,1000,-3.74166666666667,0,1,1,1,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,"House.Finch","Song.Sparrow",0.33
"1779",5.3,9.2,8.4,5.4,9.3,14.9,-4.5,3,2.5,0.200000000000001,-3.3,0,0.109144469425068,-1,1,2500,2500,4.425,-1,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,"House.Finch","Swamp.Sparrow",0.123076923076923
"1780",-18.6,-25.5,13.9,-15,10.1,-5.09999999999999,-9.6,0,1.1,-1.4,-4.8,1,0.154901959985743,-2,2,1520,1520,-19.3916666666667,0,1,1,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,"House.Finch","Eastern.Towhee",-0.179230769230769
"1781",-70.4,-1.2,2.7,-30.3,-7.2,-30.9,-22.4,0,0.5,-11.6,-22.9,0,-0.243038048686294,0,3,1000,1000,-76.775,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,"House.Finch","Eastern.Meadowlark",0.16
"1782",-11.4,-7.09999999999999,0.100000000000001,-11.6,-4.3,-14.9,-6,1.8,1.6,-4.9,-10.5,1,0.0299632233774433,-1,2,2500,2500,-11.7083333333333,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,"House.Finch","Baltimore.Oriole",0.208501638786707
"1783",-29.4,-22.7,3.5,-33.1,-6.6,-40.8,-10.6,-0.600000000000001,1,-7,-12.1,3,-0.243038048686294,0,3,1000,1000,-34.675,0,0,0,1,0,1,0,0,0,0,1,1,1,0,1,0,1,1,0,"House.Finch","Red.winged.Blackbird",0.160769230769231
"1784",-18.9,-3.59999999999999,-5.5,-13,-12.7,-27.8,-7.3,-0.700000000000001,0.8,-2.7,-7,4,-0.243038048686294,0,3,605,605,-21.025,0,0,1,1,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,"House.Finch","Brown.headed.Cowbird",0.354615384615385
"1785",-38.2,-23.8,-0.5,-26.8,-10.9,-37.2,-12.8,1.6,1.6,-6.9,-12.4,3,0.109144469425068,-1,1,2035,2035,-40.725,-1,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,"House.Finch","Rusty.Blackbird",0.247692307692308
"1786",-83.8,-52,1.6,-42.4,-13.1,-55.7,-18.2,-2.3,-0.7,-13.4,-22.4,-1,0.109144469425068,-1,1,2500,2500,-86.025,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"House.Finch","Common.Grackle",0.137692307692308
"1787",10.5,19.6,2,6.09999999999999,4.2,8.40000000000001,0.0999999999999979,4.9,3.7,-0.6,-3.1,4,-0.845098040014257,1,5,1000,1000,11.445,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,"House.Finch","Black.and.white.Warbler",-0.226371615916535
"1788",12.2,19.7,4.5,9.8,7.4,17.3,-1,4.2,2.8,0.6,-1.2,2,-0.544068044350275,0,5,150,150,12.585,0,0,0,1,1,0,0,0,1,0,1,1,0,0,1,1,0,0,1,"House.Finch","Orange.crowned.Warbler",-0.371575389358238
"1789",11.9,16.8,11.4,11.5,12.7,22.5,-2.8,4.9,3.6,0.5,-2.1,0,-0.845098040014257,1,5,-1100,-1100,10.45,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,"House.Finch","Common.Yellowthroat",-0.0119276653692437
"1790",11.1,15.2,7.4,5.4,8.5,13.5,-1.7,5.1,3.8,1.3,-2.3,4,0.0579919469776868,-2,3,1610,1610,11.775,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,1,"House.Finch","Palm.Warbler",-0.0753846153846154
"1791",9.6,12.2,-1.1,4.59999999999999,0.599999999999998,5.40000000000001,-1.2,4.4,3.5,0.4,-2.8,4,-0.0669467896306132,-1,3,450,450,9.475,0,0,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,"House.Finch","Pine.Warbler",0.288461538461538
"1792",-21.2,-35.6,12,-21.9,7,-16.3,-7.1,-4.1,-2.7,-6.3,-7,1,-0.243038048686294,-2,5,1500,1500,-22.9083333333333,0,0,1,1,1,0,0,0,0,0,0,1,1,0,1,1,1,0,1,"House.Finch","Northern.Cardinal",-0.226923076923077
"1825",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"American.Goldfinch","American.Goldfinch",1
"1826",0.100000000000001,0,-7.6,3.3,-6.5,-2.60000000000001,-0.4,0.8,0,-0.800000000000001,-2.5,4,0.477121254719662,-2,0,-3000,-3000,-1.61666666666667,0,1,1,1,0,1,0,1,0,0,1,1,1,0,1,1,1,1,1,"American.Goldfinch","Pine.Siskin",0.673846153846154
"1827",0.600000000000001,-7.7,3.4,-0.700000000000003,2.8,1.8,-2.8,1.4,0.3,1.2,-1.6,0,0.397940008672037,-1,-1,-2800,-2800,-0.4,1,0,0,0,0,1,0,0,1,0,1,1,1,0,1,1,0,0,0,"American.Goldfinch","Chipping.Sparrow",0
"1828",0.300000000000001,-13.7,10.9,-3.2,8.3,5.39999999999999,-4.4,1.1,0,1.6,1.1,1,0.301029995663981,-1,0,0,0,-0.866666666666669,0,0,0,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,0,"American.Goldfinch","Field.Sparrow",0.525384615384615
"1829",-6.7,-15.5,5.7,-8.3,2.7,-5.40000000000001,-7.6,1,-0.2,0.399999999999999,-0.0999999999999996,3,0.477121254719662,-2,0,-3000,-3000,-7.58333333333334,-1,0,0,1,0,1,0,0,1,0,1,1,1,0,1,1,1,1,0,"American.Goldfinch","Dark.eyed.Junco",0.353846153846154
"1830",-15.2,-22.3,4.2,-10.6,0.600000000000001,-8.90000000000001,-9.3,0.3,-0.2,-0.200000000000001,-3.9,1,0.720159303405957,-2,-3,-1600,-1600,-16.9116666666667,-2,0,0,0,1,1,0,0,1,0,1,1,1,1,1,0,0,0,0,"American.Goldfinch","White.crowned.Sparrow",0.555288644834667
"1831",-11.6,-22.1,7.9,-7.8,4.8,-3,-9.5,0,-0.8,-0.200000000000001,-2.1,-1,0.477121254719662,-3,1,0,0,-14.5333333333333,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0,1,0,0,"American.Goldfinch","White.throated.Sparrow",0.44
"1832",-12.9,-11.3,3.7,-9.7,0.300000000000001,-8.8,-6.6,-0.3,-0.6,0.499999999999999,-0.5,1,0.397940008672037,-1,-1,-2000,-2000,-11.225,1,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,0,0,"American.Goldfinch","Vesper.Sparrow",-0.0614413239153442
"1833",-7.2,-2.90000000000001,3.5,-4.90000000000001,1.5,-3,-7.2,0.9,0.2,-0.100000000000001,-1.3,1,0.574031267727719,-2,-1,-2000,-2000,-8.45,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,"American.Goldfinch","Savannah.Sparrow",0.483846153846154
"1834",-9.1,-18.9,7.5,-2.3,5.9,3.5,-8,-0.4,-1,-0.300000000000001,-1.9,0,0.477121254719662,-2,0,-1500,-1500,-12.5166666666667,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,"American.Goldfinch","Song.Sparrow",0.578461538461538
"1835",-3.3,-8.7,8.5,-0.100000000000001,7.2,7.5,-8.4,1.1,0.2,0,-2.4,0,0.653212513775344,-2,-2,0,0,-4.35,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,"American.Goldfinch","Swamp.Sparrow",0.316153846153846
"1836",-27.2,-43.4,14,-20.5,8,-12.5,-13.5,-1.9,-1.2,-1.6,-3.9,1,0.698970004336019,-3,-1,-980,-980,-28.1666666666667,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,"American.Goldfinch","Eastern.Towhee",-0.150769230769231
"1837",-79,-19.1,2.8,-35.8,-9.3,-38.3,-26.3,-1.9,-1.8,-11.8,-22,0,0.301029995663981,-1,0,-1500,-1500,-85.55,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,"American.Goldfinch","Eastern.Meadowlark",-0.122307692307692
"1838",-20,-25,0.200000000000003,-17.1,-6.4,-22.3,-9.9,-0.100000000000001,-0.7,-5.1,-9.6,1,0.574031267727719,-2,-1,0,0,-20.4833333333333,1,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,"American.Goldfinch","Baltimore.Oriole",0.294672057768667
"1839",-38,-40.6,3.6,-38.6,-8.7,-48.2,-14.5,-2.5,-1.3,-7.2,-11.2,3,0.301029995663981,-1,0,-1500,-1500,-43.45,1,0,0,0,0,1,0,0,1,0,1,1,1,0,1,0,1,1,0,"American.Goldfinch","Red.winged.Blackbird",0.283076923076923
"1840",-27.5,-21.5,-5.4,-18.5,-14.8,-35.2,-11.2,-2.6,-1.5,-2.9,-6.1,4,0.301029995663981,-1,0,-1895,-1895,-29.8,1,0,0,0,0,1,0,0,1,0,1,1,1,0,1,1,0,0,0,"American.Goldfinch","Brown.headed.Cowbird",0.339230769230769
"1841",-46.8,-41.7,-0.399999999999999,-32.3,-13,-44.6,-16.7,-0.3,-0.7,-7.1,-11.5,3,0.653212513775344,-2,-2,-465,-465,-49.5,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,"American.Goldfinch","Rusty.Blackbird",0.107692307692308
"1842",-92.4,-69.9,1.7,-47.9,-15.2,-63.1,-22.1,-4.2,-3,-13.6,-21.5,-1,0.653212513775344,-2,-2,0,0,-94.8,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"American.Goldfinch","Common.Grackle",0.187692307692308
"1843",1.9,1.7,2.1,0.599999999999994,2.1,1,-3.8,3,1.4,-0.800000000000001,-2.2,4,-0.301029995663981,0,2,-1500,-1500,2.67,1,0,1,0,0,0,0,1,1,0,1,1,1,0,1,1,0,0,1,"American.Goldfinch","Black.and.white.Warbler",0.0939365208905351
"1844",3.6,1.8,4.6,4.3,5.3,9.9,-4.9,2.3,0.5,0.399999999999999,-0.300000000000001,2,0,-1,2,-2350,-2350,3.81,1,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,"American.Goldfinch","Orange.crowned.Warbler",-0.032058999289744
"1845",3.3,-1.1,11.5,6,10.6,15.1,-6.7,3,1.3,0.299999999999999,-1.2,0,-0.301029995663981,0,2,-3600,-3600,1.675,1,0,1,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,1,"American.Goldfinch","Common.Yellowthroat",-0.0923432157618869
"1846",2.5,-2.7,7.5,-0.100000000000001,6.4,6.09999999999999,-5.6,3.2,1.5,1.1,-1.4,4,0.602059991327962,-3,0,-890,-890,3,1,0,1,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,1,"American.Goldfinch","Palm.Warbler",-0.28
"1847",1,-5.7,-1,-0.900000000000006,-1.5,-2,-5.1,2.5,1.2,0.199999999999999,-1.9,4,0.477121254719662,-2,0,-2050,-2050,0.699999999999999,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,1,"American.Goldfinch","Pine.Warbler",-0.0346153846153846
"1848",-29.8,-53.5,12.1,-27.4,4.9,-23.7,-11,-6,-5,-6.5,-6.1,1,0.301029995663981,-3,2,-1000,-1000,-31.6833333333333,1,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,1,"American.Goldfinch","Northern.Cardinal",-0.346923076923077
"1882",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Pine.Siskin","Pine.Siskin",1
"1883",0.5,-7.7,11,-4,9.3,4.40000000000001,-2.4,0.6,0.3,2,0.9,-4,-0.0791812460476248,1,-1,200,200,1.21666666666667,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,"Pine.Siskin","Chipping.Sparrow",0.13
"1884",0.199999999999999,-13.7,18.5,-6.5,14.8,8,-4,0.3,0,2.4,3.6,-3,-0.176091259055681,1,0,3000,3000,0.75,0,0,0,1,0,1,1,0,0,0,1,1,1,0,1,0,0,1,0,"Pine.Siskin","Field.Sparrow",0.442307692307692
"1885",-6.8,-15.5,13.3,-11.6,9.2,-2.8,-7.2,0.2,-0.2,1.2,2.4,-1,0,0,0,0,0,-5.96666666666667,-1,0,0,1,0,1,0,0,0,0,1,1,1,0,1,1,1,1,0,"Pine.Siskin","Dark.eyed.Junco",0.363076923076923
"1886",-15.3,-22.3,11.8,-13.9,7.1,-6.3,-8.9,-0.5,-0.2,0.6,-1.4,-3,0.243038048686295,0,-3,1400,1400,-15.295,-2,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,"Pine.Siskin","White.crowned.Sparrow",0.381809347145734
"1887",-11.7,-22.1,15.5,-11.1,11.3,-0.399999999999991,-9.1,-0.8,-0.8,0.6,0.4,-5,0,-1,1,3000,3000,-12.9166666666667,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,0,1,0,0,"Pine.Siskin","White.throated.Sparrow",0.371538461538462
"1888",-13,-11.3,11.3,-13,6.8,-6.19999999999999,-6.2,-1.1,-0.6,1.3,2,-3,-0.0791812460476248,1,-1,1000,1000,-9.60833333333333,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,"Pine.Siskin","Vesper.Sparrow",-0.333710720089222
"1889",-7.3,-2.90000000000001,11.1,-8.2,8,-0.399999999999991,-6.8,0.0999999999999996,0.2,0.699999999999999,1.2,-3,0.0969100130080565,0,-1,1000,1000,-6.83333333333333,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,"Pine.Siskin","Savannah.Sparrow",0.420769230769231
"1890",-9.2,-18.9,15.1,-5.6,12.4,6.10000000000001,-7.6,-1.2,-1,0.5,0.6,-4,0,0,0,1500,1500,-10.9,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"Pine.Siskin","Song.Sparrow",0.408461538461538
"1891",-3.4,-8.7,16.1,-3.4,13.7,10.1,-8,0.3,0.2,0.800000000000001,0.0999999999999996,-4,0.176091259055681,0,-2,3000,3000,-2.73333333333333,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,"Pine.Siskin","Swamp.Sparrow",0.236153846153846
"1892",-27.3,-43.4,21.6,-23.8,14.5,-9.89999999999999,-13.1,-2.7,-1.2,-0.800000000000001,-1.4,-3,0.221848749616356,-1,-1,2020,2020,-26.55,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,"Pine.Siskin","Eastern.Towhee",-0.522307692307692
"1893",-79.1,-19.1,10.4,-39.1,-2.8,-35.7,-25.9,-2.7,-1.8,-11,-19.5,-4,-0.176091259055681,1,0,1500,1500,-83.9333333333333,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,"Pine.Siskin","Eastern.Meadowlark",0.0946153846153846
"1894",-20.1,-25,7.8,-20.4,0.100000000000001,-19.7,-9.5,-0.9,-0.7,-4.3,-7.1,-3,0.0969100130080565,0,-1,3000,3000,-18.8666666666667,1,0,1,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,1,"Pine.Siskin","Baltimore.Oriole",0.20350067697079
"1895",-38.1,-40.6,11.2,-41.9,-2.2,-45.6,-14.1,-3.3,-1.3,-6.4,-8.7,-1,-0.176091259055681,1,0,1500,1500,-41.8333333333333,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,1,1,0,"Pine.Siskin","Red.winged.Blackbird",0.199230769230769
"1896",-27.6,-21.5,2.2,-21.8,-8.3,-32.6,-10.8,-3.4,-1.5,-2.1,-3.6,0,-0.176091259055681,1,0,1105,1105,-28.1833333333333,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,"Pine.Siskin","Brown.headed.Cowbird",-0.0215384615384615
"1897",-46.9,-41.7,7.2,-35.6,-6.5,-42,-16.3,-1.1,-0.7,-6.3,-9,-1,0.176091259055681,0,-2,2535,2535,-47.8833333333333,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,"Pine.Siskin","Rusty.Blackbird",0.158461538461538
"1898",-92.5,-69.9,9.3,-51.2,-8.7,-60.5,-21.7,-5,-3,-12.8,-19,-5,0.176091259055681,0,-2,3000,3000,-93.1833333333333,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Pine.Siskin","Common.Grackle",-0.111538461538462
"1899",1.8,1.7,9.7,-2.7,8.6,3.60000000000001,-3.4,2.2,1.4,0,0.300000000000001,0,-0.778151250383644,2,2,1500,1500,4.28666666666667,1,0,1,0,0,0,0,1,0,0,1,1,1,0,1,1,0,0,1,"Pine.Siskin","Black.and.white.Warbler",-0.300288878256629
"1900",3.5,1.8,12.2,1,11.8,12.5,-4.5,1.5,0.5,1.2,2.2,-2,-0.477121254719662,1,2,650,650,5.42666666666667,1,0,1,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,1,"Pine.Siskin","Orange.crowned.Warbler",0.0100425780907632
"1901",3.2,-1.1,19.1,2.7,17.1,17.7,-6.3,2.2,1.3,1.1,1.3,-4,-0.778151250383644,2,2,-600,-600,3.29166666666667,1,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,"Pine.Siskin","Common.Yellowthroat",0.211235106055316
"1902",2.4,-2.7,15.1,-3.4,12.9,8.7,-5.2,2.4,1.5,1.9,1.1,0,0.1249387366083,-1,0,2110,2110,4.61666666666667,1,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,"Pine.Siskin","Palm.Warbler",-0.203076923076923
"1903",0.899999999999999,-5.7,6.6,-4.2,5,0.600000000000009,-4.7,1.7,1.2,1,0.6,0,0,0,0,950,950,2.31666666666667,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,1,"Pine.Siskin","Pine.Warbler",-0.109230769230769
"1904",-29.9,-53.5,19.7,-30.7,11.4,-21.1,-10.6,-6.8,-5,-5.7,-3.6,-3,-0.176091259055681,-1,2,2000,2000,-30.0666666666667,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,"Pine.Siskin","Northern.Cardinal",-0.234615384615385
"1939",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Chipping.Sparrow","Chipping.Sparrow",1
"1940",-0.300000000000001,-6,7.5,-2.5,5.5,3.59999999999999,-1.6,-0.3,-0.3,0.4,2.7,1,-0.0969100130080565,0,1,2800,2800,-0.466666666666669,-1,0,1,0,0,1,0,1,1,0,1,1,1,1,1,0,1,0,1,"Chipping.Sparrow","Field.Sparrow",0.0661538461538462
"1941",-7.3,-7.8,2.3,-7.6,-0.0999999999999979,-7.2,-4.8,-0.399999999999999,-0.5,-0.8,1.5,3,0.0791812460476248,-1,1,-200,-200,-7.18333333333334,-2,1,1,0,1,1,0,0,1,0,1,1,1,1,1,1,0,0,1,"Chipping.Sparrow","Dark.eyed.Junco",0.0738461538461539
"1942",-15.8,-14.6,0.800000000000001,-9.9,-2.2,-10.7,-6.5,-1.1,-0.5,-1.4,-2.3,1,0.322219294733919,-1,-2,1200,1200,-16.5116666666667,-3,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,1,1,1,"Chipping.Sparrow","White.crowned.Sparrow",-0.0391102880950498
